"",gene_symbol,GSM1275862,GSM1275863,GSM1275864,GSM1275865,GSM1275866,GSM1275867,GSM1275868,GSM1275869,GSM1275870,GSM1275871,GSM1275872,GSM1275873,GSM1275874,GSM1275875,GSM1275876,GSM1275877
ENSG00000168306,ACOX2,511.6075,361.1365,575.7261,419.7209,573.3295,305.6171,550.9895,536.8845,508.3544,433.9853,428.9659,436.4313,447.3922,350.6594,557.2734,460.2416
ENSG00000168309,FAM107A,21.5743,280.7222,13.532,263.9555,38.7855,455.7196,1184.8125,125.1451,9.5033,71.0783,67.2358,11.6417,10.4093,194.6699,14.8886,315.0276
ENSG00000168310,IRF2,708.0435,661.4684,592.8979,697.0968,666.9578,494.1227,1178.7936,560.5271,722.0527,926.1102,957.3462,700.2095,552.648,753.2924,731.5926,1028.6474
ENSG00000168314,MOBP,8.2463,12.836,4.7682,5.8042,7.5471,3.956,6.2709,7.0256,5.6692,7.5661,9.561,5.681,8.9122,1.9039,6.2801,15.3749
ENSG00000168329,CX3CR1,0,3.4424,1.3479,7.5099,1.3418,0,4.9682,0.6827,0,0,0,0,4.9349,0,0.6782,0.6778
ENSG00000168333,C8orf22,0,0,0,0,0,0,0,0.7316,0,0,0,1.388,0,0,0,0
ENSG00000168334,XIRP1,2.4425,1.5297,0,0,0.798,0,0,0.8132,0,0,3.8947,0,5.8574,0,0.8062,0
ENSG00000168348,INSM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168350,DEGS2,13.2212,1.0777,0.5267,3.2489,8.259,3.2705,9.632,9.983,3.6488,3.1538,9.5454,8.1171,26.8949,28.8341,8.447,12.7031
ENSG00000168356,SCN11A,4.9598,0.9917,4.1965,3.9641,9.5519,6.0799,9.7328,4.9496,8.7491,8.0312,3.9385,7.0298,1.9553,7.7949,4.9086,11.2449
ENSG00000168367,LINC00917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9932,0
ENSG00000168374,ARF4,4592.0883,4287.41,4185.9055,4240.989,5603.4657,4081.1162,7906.2253,4810.452,5491.1907,8828.9571,7776.6068,4962.6853,4542.6089,4936.8612,5890.5446,6016.2527
ENSG00000168379,HLA-DPB2,0,0,0.3849,0,0,0,0.0865,0.0867,0,0.0905,0,0.1051,0,0.9986,0.0963,0.1971
ENSG00000168384,HLA-DPA1,0.3845,0.4758,0.3997,0.1639,6.4158,4.7747,4.6915,5.7002,9.8901,10.9544,8.7853,4.6887,9.7074,5.5707,10.7541,2.8179
ENSG00000168385,SEPT2,15569.2581,13044.1804,15787.6182,15026.1447,15871.6194,9692.6745,21943.7502,14443.4476,16554.7995,20257.8122,18209.73,13745.6845,12530.4264,12072.8155,16328.5362,16816.0305
ENSG00000168386,FILIP1L,2408.7498,1539.8869,2579.2534,1275.3306,4433.4981,1237.2919,3887.4414,2971.3601,2833.1935,2531.9702,2580.7573,2106.0349,1628.5572,1287.1965,1871.168,1145.2593
ENSG00000168389,MFSD2A,3.7817,6.7894,5.7678,3.4288,8.6397,5.7676,13.267,4.2474,11.7414,32.1117,17.3513,23.9908,7.735,5.0911,2.6112,3.8542
ENSG00000168393,DTYMK,264.6706,240.9081,256.5976,237.1261,201.1021,86.4616,227.3767,177.9247,282.3013,283.541,333.2099,207.4779,206.151,191.7208,256.4952,268.7009
ENSG00000168394,TAP1,130.3003,128.7454,112.0156,113.812,129.667,83.397,175.2061,121.7446,129.4682,145.4574,125.8427,108.6753,72.2903,21.2825,92.6671,61.2452
ENSG00000168395,ING5,557.7125,738.9598,534.2523,729.4344,519.674,370.8801,1057.7196,561.5172,567.6072,558.6113,570.0523,401.5205,542.353,483.5251,604.3361,602.9873
ENSG00000168397,ATG4B,816.8201,839.303,869.6595,763.4507,1098.3101,633.3807,1197.3662,754.4915,963.7547,1255.4905,1091.9386,829.3273,670.8247,721.1743,1028.9556,1187.2135
ENSG00000168398,BDKRB2,9449.4825,3136.6334,9557.0627,3437.5992,10250.5488,1017.3412,3343.797,9014.6716,15179.362,4957.8876,4476.8746,11294.8698,7776.9394,1439.4444,13602.1583,3749.9797
ENSG00000168404,MLKL,63.0808,79.6249,61.4483,45.8864,62.9595,71.4867,111.385,60.5844,101.1426,126.9504,122.2809,46.2728,91.0175,106.4102,77.9566,123.1847
ENSG00000168411,RFWD3,432.3245,309.2134,320.0593,337.6618,373.0109,267.1723,764.1057,397.5117,405.9821,477.5873,432.7436,299.0734,315.6574,364.2878,453.7487,445.1738
ENSG00000168412,MTNR1A,1.0006,2.0187,0,1.0097,0,0,0,0,0,0,0,0,0,0,0.9984,0
ENSG00000168418,KCNG4,2.7972,9.2619,5.0144,7.3275,6.1359,4.1955,7.3481,6.1036,10.4205,2.9673,9.4016,8.8357,3.8267,2.0087,3.9991,1.0004
ENSG00000168421,RHOH,4.0732,3.2562,4.9687,12.038,8.6582,1.7675,6.6815,6.812,3.2061,6.8604,0.8835,5.6096,4.8473,0.295,0,2.5366
ENSG00000168427,KLHL30,5.4532,2.0225,2.9708,8.008,17.75,21.5281,14.1222,17.0634,14.6885,54.3504,49.5287,23.9436,9.0107,14.1272,8.0062,11.9766
ENSG00000168434,COG7,347.1417,271.0049,395.4748,348.3004,415.9629,202.3342,507.8669,382.2747,493.6819,424.3042,393.4558,375.7931,312.9008,292.1195,530.6564,316.7147
ENSG00000168438,CDC40,617.1484,638.7946,652.0245,515.6258,693.8965,394.1805,1022.2419,605.0941,727.5316,864.7512,746.1504,525.7403,560.4527,530.0166,633.4655,644.1993
ENSG00000168439,STIP1,1741.738,1613.7332,1709.8662,1485.7103,1785.0237,876.6367,2009.3223,1210.1646,2096.9954,2804.396,2233.2545,1479.5686,1435.1161,1355.152,2044.9674,1491.9182
ENSG00000168447,SCNN1B,0,0,0,0,0,0,0,0,0.9745,0,0,0,0,0,0,0
ENSG00000168452,PPT2,7.2683,33.8889,30.2938,14.4553,140.9974,50.7685,111.1167,19.0253,86.8777,144.6863,230.8774,158.9218,38.1486,32.3146,54.8083,6.7305
ENSG00000168453,HR,1379.2988,775.2635,1264.3934,641.6679,880.9698,450.4607,992.3468,904.0082,1214.9711,1147.9388,1012.7053,1114.5087,676.2732,498.8622,852.9561,744.5967
ENSG00000168454,TXNDC2,3.9908,3.9044,2.1327,2.9275,3.9759,0,3.9833,0.6213,0,6.6554,1.852,1.067,0,0,0,0
ENSG00000168461,RAB31,2293.1594,3455.4641,2480.5261,3183.5969,3442.6622,3491.2609,9339.5178,3248.3523,3915.1645,7226.3719,6263.7872,3836.4715,2248.7062,5409.934,3297.6158,7426.1127
ENSG00000168468,ATF6B,314.8321,341.7647,362.2424,305.9942,50.7986,20.751,61.9821,35.113,48.4194,47.0963,45.8692,39.1213,38.845,45.2204,38.3395,40.4965
ENSG00000168476,REEP4,256.6155,245.1156,170.843,235.1235,181.4582,144.1516,245.7808,159.9194,193.1037,287.6854,272.3186,170.8391,178.1116,231.0978,218.7154,326.3774
ENSG00000168477,TNXB,2878.8516,1787.4307,2723.2662,1578.5653,9089.2714,3690.8007,10294.8918,10604.7033,2050.2353,1983.4576,1611.647,2369.1837,4092.2741,3416.7426,6588.4272,4145.9061
ENSG00000168481,LGI3,0,9.9798,0.8881,10.6336,5.2031,42.7045,23.1722,1.7994,1.7525,21.8246,13.4102,5.1903,0.8964,56.6216,1.7875,49.182
ENSG00000168484,SFTPC,0,0,0,0,0,0,0.5932,6.2254,0,0,0,0.6458,0,0.5884,5.9745,1.3875
ENSG00000168487,BMP1,2415.2901,2469.0783,2368.8649,2420.2923,2813.1655,1720.681,4018.3769,2489.8184,2734.2818,3320.6718,2940.9059,2333.8885,2318.6493,2414.8611,3273.4717,3391.4775
ENSG00000168488,ATXN2L,1681.1281,1612.285,1726.0096,1546.5997,1907.8961,1025.934,2746.1933,1769.6699,2446.7553,2247.4835,2188.3115,1543.2221,1614.909,1604.9977,2062.6362,1990.3432
ENSG00000168490,PHYHIP,44.069,38.2389,55.8941,36.1814,71.4447,38.6421,88.1095,77.1397,48.3039,47.7018,36.5835,45.7567,62.0245,27.5562,103.6219,63.5696
ENSG00000168491,CCDC110,17.3398,13.5607,31.4849,13.072,17.4191,5.1769,21.2493,3.9175,13.5402,5.687,4.0483,5.5481,10.0615,5.0525,37.3985,9.3504
ENSG00000168495,POLR3D,599.6191,526.5232,650.5801,509.5408,600.1491,340.5083,889.6051,669.8563,718.1698,928.0852,727.0237,531.2454,460.7388,520.6887,666.444,667.3305
ENSG00000168496,FEN1,150.8804,120.9026,134.2172,117.9662,142.2802,100.8723,207.3205,126.219,153.0059,179.2007,151.5389,141.8614,94.5701,104.4968,133.4093,184.7931
ENSG00000168497,CAVIN2,774.0057,691.4539,698.4577,761.629,1499.1755,714.2237,2954.5469,1127.8419,1104.182,1186.2611,1376.7418,1110.6938,488.4716,842.2393,666.1564,1176.448
ENSG00000168502,MTCL1,2236.5337,1480.2546,1988.4659,1629.6569,2627.8004,1061.3719,2846.1195,1873.7409,3727.2307,3420.2943,2884.0141,2190.3422,2380.9283,1634.4398,2661.6128,2129.5826
ENSG00000168505,GBX2,0,0,0,1.6517,0,0,0,0,0,1.0319,0,0,0.6121,0,0,0
ENSG00000168509,HFE2,0,0,0,0,0,0,0,0,0,0.9859,0,0,0,0,0,0
ENSG00000168515,SCGB1D1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168517,HEXIM2,98.4795,74.7322,121.8717,91.0596,153.2747,53.6947,128.0214,129.146,103.2346,107.2032,113.283,83.4748,92.5431,91.1078,113.5657,135.5656
ENSG00000168522,FNTA,1286.1797,1215.2751,1183.1466,1212.583,1297.9163,988.6191,2157.4149,1203.3207,1327.543,1672.5192,1688.9998,1032.6855,1152.1859,1288.2494,1596.2099,1855.0391
ENSG00000168528,SERINC2,1403.5328,1650.0357,1117.0679,1402.2735,2532.0034,1539.8571,2934.7933,1846.747,1607.816,3091.4605,2862.1714,1359.5222,1135.5438,1330.4217,1333.4084,1607.615
ENSG00000168530,MYL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168538,TRAPPC11,930.2761,1121.7229,1266.1798,1314.2765,1354.9519,1000.215,2683.106,1204.5251,1340.7648,1944.5707,1720.9553,1069.8757,988.4368,1621.0604,1313.7136,1893.6244
ENSG00000168539,CHRM1,0,0,0.9835,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168542,COL3A1,110704.0652,60434.247,109068.0257,82002.954,127534.508,43755.8259,154620.2334,129409.0324,109392.3891,64831.0433,63601.1777,96864.9451,108958.5014,57395.7234,153167.2298,84515.4393
ENSG00000168546,GFRA2,1.374,0,2.7452,0,2.6976,0,0,1.0389,3.5468,0,0,1.9391,4.0957,0,3.9234,0
ENSG00000168556,ING2,205.5968,412.3009,200.3318,547.4689,322.0979,420.3923,1088.6028,291.6571,243.071,524.2255,497.8158,215.3554,243.7004,619.7202,323.1223,887.1457
ENSG00000168564,CDKN2AIP,362.8696,383.0898,377.7245,387.2091,449.4923,277.1995,708.3767,347.5228,356.812,511.3771,455.4407,309.5196,331.512,446.6837,424.9302,672.8047
ENSG00000168566,SNRNP48,337.7584,314.5438,343.0497,338.5421,301.7362,191.4683,500.0923,285.0892,302.8603,370.487,323.6287,351.07,257.5653,344.973,371.3165,475.2274
ENSG00000168569,TMEM223,167.9116,177.0681,189.0315,162.2108,180.6466,100.4765,244.0763,170.4083,215.0889,251.1794,279.9131,154.0463,149.5714,147.4188,188.678,197.4678
ENSG00000168575,SLC20A2,831.2991,853.2323,757.7842,1015.5058,1582.3254,1042.6063,1600.312,859.6805,966.1745,2310.9746,1814.5021,931.3426,1006.1831,1106.6612,1047.4504,1328.3132
ENSG00000168582,CRYGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168589,DYNLRB2,2.7637,12.7811,3.8148,6.3306,9.3317,1.9052,5.8202,6.3225,3.834,3.6271,10.8413,6.3872,11.3944,8.0431,5.3269,11.6052
ENSG00000168591,TMUB2,897.19,912.5091,824.4578,858.9226,1103.2561,717.7032,1305.1082,764.4774,1089.9746,1210.1834,1174.2589,842.9828,759.9793,984.0599,1129.9994,1297.249
ENSG00000168594,ADAM29,5.9976,3.1113,0.9452,0,4.0714,0.9745,1.9711,2.8667,2.0031,0,2.8461,1.0702,3.6773,0,2.618,1.0836
ENSG00000168610,STAT3,6577.9787,8317.1409,6374.2926,8054.1799,6800.7917,5559.0378,15499.8607,6597.2978,7916.1624,13338.4631,10541.4917,7308.6707,5602.1606,9771.8193,8381.304,11509.7715
ENSG00000168612,ZSWIM1,244.3779,206.5823,224.7987,246.9958,282.5827,131.9057,346.9575,215.2107,255.925,282.0921,272.7357,184.7257,209.9735,212.4834,304.6784,315.83
ENSG00000168615,ADAM9,15109.5073,14984.3836,17884.5786,18984.7244,20671.4704,13500.3745,35872.5551,22695.9368,18980.3594,22034.5037,20415.4069,17164.674,15312.0755,16493.753,21931.3368,22730.9943
ENSG00000168619,ADAM18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168621,GDNF,68.996,189.002,50.8707,160.5822,88.3028,231.8636,576.5909,85.3414,163.6211,432.3535,479.6805,184.9638,84.8296,537.6293,115.828,479.754
ENSG00000168631,DPCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168634,WFDC13,2.1249,1.0993,0.9963,2.0186,1.12,0,0,2.3372,4.5812,0,1.9847,2.3438,0,0,0.9977,0
ENSG00000168646,AXIN2,271.9172,616.6953,301.5237,755.2455,350.5381,498.7241,1318.4901,334.4579,278.6248,657.8027,571.0299,255.3361,323.0342,785.6574,351.9159,649.378
ENSG00000168653,NDUFS5,1448.7632,1359.493,1430.4605,1435.8152,1140.3412,716.5302,1708.5514,818.0288,1747.551,2032.2905,2067.6777,1282.3993,1003.7503,952.769,1261.338,1377.228
ENSG00000168658,VWA3B,3.0821,1.7171,10.6007,0.5974,11.4528,2.2768,1.1423,6.5434,1.6584,3.1411,16.231,0,3.4479,1.4929,0,6.4871
ENSG00000168661,ZNF30,51.9414,59.9148,41.8662,30.7415,95.6608,41.7884,114.6657,26.8239,54.4,61.6026,42.1676,37.5699,75.5585,14.4702,67.0033,40.7958
ENSG00000168671,UGT3A2,0,0,0,0,0,1.0243,0,0,0,0,0,0,0,0,0,0
ENSG00000168672,FAM84B,49.7374,9.708,20.0749,6.2275,8.6362,0,6.6334,6.6164,17.1566,10.0821,6.5759,14.9976,11.3439,7.3417,9.6699,5.2037
ENSG00000168675,LDLRAD4,2.1555,0,0.7052,0,0.704,0.6805,1.4428,10.6274,2.8073,0.705,0,21.1205,0.7152,0.717,0.7112,11.2499
ENSG00000168676,KCTD19,29.0126,14.7206,15.4982,10.3964,2.3754,0.4855,29.4474,14.4247,5.2024,2.3733,28.4984,5.9505,8.8509,0.4926,17.2347,20.2554
ENSG00000168679,SLC16A4,325.6324,139.2737,419.5222,170.3387,830.5588,263.2892,811.2307,864.8187,369.6187,292.3515,241.736,359.9354,450.5231,265.6383,722.0041,344.6093
ENSG00000168685,IL7R,50.2502,77.8646,52.4725,63.2627,89.1182,48.1236,155.3009,54.3731,78.4087,200.6399,143.463,78.5843,48.0361,28.2671,58.5183,46.6281
ENSG00000168701,TMEM208,277.6282,295.8222,265.174,265.9898,268.906,202.6918,448.5947,262.6138,311.1563,477.2998,466.7247,306.5524,220.85,277.2079,307.4394,353.1981
ENSG00000168702,LRP1B,0.6184,8.3694,0,2.7873,0,2.8244,29.5843,0.6177,3.6005,8.0611,4.0747,8.2566,0.6157,11.0578,1.2233,8.2424
ENSG00000168703,WFDC12,1.7677,0,1.012,0.2444,3.1889,1.0185,0.2315,1.9941,0,0,0,1.9818,2.0005,0.9954,1.5041,0
ENSG00000168710,AHCYL1,2520.4844,2270.1269,2854.4312,2425.5361,3071.0048,1789.3809,4643.0969,2621.8765,3790.169,4485.8728,3754.588,2885.5628,2098.1449,2851.706,3516.7373,3746.2315
ENSG00000168724,DNAJC21,1147.0656,1190.5729,1173.0993,1319.5046,1411.2389,1268.1048,2765.1424,1226.4789,1580.4003,2272.6396,1934.8668,1130.4771,1176.4353,1595.4372,1421.1719,1960.9195
ENSG00000168734,PKIG,1627.3612,1304.1736,1515.6314,1237.3903,2056.3039,1214.0455,2181.5118,1482.1007,2119.2958,2229.3701,1926.4388,1527.4241,1911.8032,1954.6397,2093.8471,2598.7835
ENSG00000168743,NPNT,60.896,33.3758,83.4463,61.7391,58.8336,70.8931,89.4316,32.321,40.9257,10.6988,11.8233,26.306,34.3676,4.1095,31.0769,23.1242
ENSG00000168746,LINC01620,0,0,1.0194,0,0,1.008,0,0,0,0,0,0,0,0,0,0.9774
ENSG00000168748,CA7,0,0,1.1703,0,1.4876,0,4.6912,0,0,0,1.6698,0,0,0,2.3396,0
ENSG00000168754,FAM178B,2.9256,1.7337,5.7145,6.893,2.9812,1.0956,6.7852,5.7851,3.948,1.3711,3.7644,5.757,0,2.8437,1.0832,4.4025
ENSG00000168757,TSPY2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168758,SEMA4C,768.218,900.1354,795.4003,976.5775,803.9085,624.0058,1319.0265,780.7654,706.3076,858.6418,868.1559,717.9813,550.7191,1022.7894,1042.1207,1560.6136
ENSG00000168763,CNNM3,374.4764,354.2428,362.1663,346.4875,385.8945,352.6314,633.2909,323.9654,532.3643,523.8721,433.9847,386.331,459.2298,453.0367,593.3549,739.2502
ENSG00000168765,GSTM4,394.9668,304.6575,424.2847,288.7074,298.6427,176.1859,397.1021,284.8058,385.5394,395.6165,349.603,279.6414,319.3085,314.5952,387.1075,400.0385
ENSG00000168769,TET2,448.1194,245.5903,543.532,299.7382,508.5837,187.1503,607.6122,491.344,523.9158,523.8544,443.3556,430.2192,356.6567,304.575,533.396,470.2993
ENSG00000168772,CXXC4,0,0,0,0,0,0,1.5132,0,0,0,0.8231,0.8239,0,0,0,0
ENSG00000168778,TCTN2,282.5103,224.8844,252.0754,267.9645,408.3682,260.0401,604.5172,351.7587,302.7724,386.2524,334.286,258.1693,329.1585,343.6711,427.1132,464.2316
ENSG00000168779,SHOX2,182.0994,156.822,215.3486,190.4612,95.8365,54.1317,159.7905,112.5283,516.0897,477.2882,406.7473,434.7612,132.7144,130.3336,225.5671,158.4668
ENSG00000168781,PPIP5K1,407.6563,91.0768,249.2377,125.3789,630.2168,166.2264,357.0215,370.9361,409.4064,330.302,235.9214,205.6305,499.8441,203.5352,356.645,330.9164
ENSG00000168785,TSPAN5,3157.5133,2717.9424,2903.7774,2826.3386,3385.0763,2082.7983,4603.5307,3104.1082,4208.8739,4827.5086,4570.4818,2926.2794,3082.0628,3129.3742,3551.7366,4330.1207
ENSG00000168792,ABHD15,339.3083,472.0922,320.5807,513.9185,422.5791,425.0111,782.6047,360.537,341.6232,579.0531,550.9485,286.4614,339.7983,562.1815,470.0937,757.4233
ENSG00000168795,ZBTB5,237.9889,191.0508,231.0759,216.1121,278.627,144.323,382.0022,225.6551,278.0847,296.624,271.0666,210.4672,201.8797,212.4037,281.5717,293.7514
ENSG00000168802,CHTF8,1774.5532,1643.7387,1853.961,1655.1238,2014.8253,1176.669,2783.0987,1639.3603,2160.0019,2594.2398,2550.2162,1643.8798,1637.8161,1398.5048,1987.9905,2215.5354
ENSG00000168803,ADAL,197.1721,157.1909,210.6543,145.0137,323.9051,141.0371,363.8061,198.5197,256.0405,258.331,194.8838,203.8347,204.4202,136.0569,231.7701,269.0688
ENSG00000168806,LCMT2,148.6975,143.5829,133.2604,109.9266,208.14,102.4465,262.3856,152.6105,165.512,234.3901,205.6639,122.6393,129.0954,79.3434,133.5036,178.4346
ENSG00000168807,SNTB2,2293.6743,2572.3563,2946.4493,3274.5331,2345.566,1442.1704,4747.343,2642.9875,2637.6226,3212.3063,3076.7252,2749.8677,2161.014,2335.8684,3187.4264,2499.6021
ENSG00000168811,IL12A,79.1564,16.7835,85.0959,19.3478,48.9102,12.2252,13.4213,63.5172,116.4571,36.3406,31.7628,61.6653,29.4726,4.1281,45.8839,6.6992
ENSG00000168813,ZNF507,492.6711,332.9874,526.281,475.648,601.1374,296.2676,828.2239,553.2881,670.4429,696.4111,569.2689,458.7257,462.2855,407.4658,514.7278,510.3869
ENSG00000168818,STX18,417.0488,389.4169,346.3642,415.5281,633.6044,392.3938,676.5208,476.3993,514.7098,700.5518,590.6207,445.2018,399.9507,432.3303,500.1904,683.033
ENSG00000168824,NSG1,17.9401,17.3049,16.0618,10.1097,18.0548,4.9268,24.776,16.1199,6.1019,20.6539,25.5385,18.7756,24.7564,24.0494,13.707,15.4836
ENSG00000168826,ZBTB49,63.4982,52.2351,64.3383,37.1718,91.0345,40.3113,75.0659,74.9924,132.8934,67.8745,95.0286,64.5402,57.5772,52.4371,128.5542,88.5346
ENSG00000168827,GFM1,778.0001,627.3362,796.3933,816.0302,844.9412,598.6827,1328.2113,807.0401,782.7886,895.3502,786.9557,649.0691,647.5686,637.4623,1182.2482,883.0414
ENSG00000168828,OR13J1,0,0,0,0,0,0,0,0,0,0.9858,0.9958,0.9963,0,2.0016,2.0028,3.9778
ENSG00000168830,HTR1E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168843,FSTL5,120.7204,24.7726,140.7283,23.6371,256.6657,51.9615,143.8179,197.9772,2.5619,1.4356,0,3.4922,186.5955,48.5277,255.6877,45.3785
ENSG00000168872,DDX19A,805.3292,777.0781,779.1416,851.416,1052.1655,701.5873,1394.7837,1047.6531,1356.5431,1550.9566,1228.5313,951.6947,847.3074,741.1812,1126.8554,1126.8317
ENSG00000168874,ATOH8,427.4707,662.9544,429.7242,781.6706,390.0382,435.1906,833.6269,419.5433,420.9995,623.1634,688.2044,438.1023,505.1231,920.5958,731.5569,1218.3217
ENSG00000168875,SOX14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168876,ANKRD49,220.0727,216.922,213.2572,271.2102,221.7336,172.3516,361.7408,191.8218,217.8887,279.6648,263.4371,226.9756,206.5576,230.7599,221.7457,278.5851
ENSG00000168878,SFTPB,12.8312,1.8626,10.1781,3.8126,9.7368,8.346,9.2533,6.6603,5.5938,3.7221,8.5423,4.2604,3.2856,9.7041,9.4218,4.6189
ENSG00000168883,USP39,955.4468,1004.6037,906.9247,1000.4745,1038.9999,818.1375,1491.4561,785.2391,993.8487,1328.9223,1146.9341,769.0701,824.9125,1198.6059,1082.1506,1495.5985
ENSG00000168884,TNIP2,605.9434,834.9823,525.3781,692.1955,603.9449,437.4984,948.7801,478.7316,605.7662,1118.5304,929.5784,559.0598,437.0601,718.7364,724.0559,842.1208
ENSG00000168887,C2orf68,445.9816,249.1667,412.8267,279.4914,492.3035,190.107,583.6306,405.812,397.6838,508.7585,464.3971,251.2944,370.3136,353.2332,423.9259,433.5447
ENSG00000168890,TMEM150A,332.3511,487.9983,263.2899,563.629,428.9888,517.4678,972.59,333.2043,398.24,825.8108,742.5957,353.3572,309.3708,690.5885,460.5219,1012.9441
ENSG00000168894,RNF181,688.0358,607.0966,647.1324,581.2774,1010.7194,505.0621,1010.8964,712.3826,924.197,1060.8722,970.1924,699.4639,685.4751,657.3061,946.9093,959.0136
ENSG00000168899,VAMP5,1033.6904,1126.3873,1013.3556,1114.4836,1188.7304,831.6054,1575.1325,955.7137,790.8511,1088.0913,1088.427,693.5187,894.4419,1090.883,1109.9116,1521.8917
ENSG00000168903,BTNL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168904,LRRC28,286.9586,249.7192,246.5542,278.3812,300.2924,148.8477,438.0935,248.819,309.1257,309.89,345.2944,270.9992,264.0406,264.2066,319.8282,338.0224
ENSG00000168906,MAT2A,4379.3876,5221.4393,4779.9894,6971.2054,4534.0036,3325.113,7394.0605,4104.8092,4364.975,5365.8325,4828.1061,3814.3158,4050.5031,4671.2757,5905.0313,8029.2661
ENSG00000168907,PLA2G4F,1.0043,0,2.9604,1.0098,0,2.0474,1.0081,2.0061,2.0074,1.9711,1.1107,1.9953,0,3.0062,3.1927,1.9919
ENSG00000168913,ENHO,6.0125,3.0343,1.0032,0,1.9772,2.0421,0,1.9998,0,0.984,0,0.994,0.9955,3.994,0,0
ENSG00000168916,ZNF608,642.4505,375.5961,587.881,528.8752,328.4911,178.1776,574.4204,297.152,647.6902,799.6485,635.6931,510.5325,643.7777,701.5253,592.1208,1117.6405
ENSG00000168917,SLC35G2,178.2209,278.7782,142.8835,260.1602,200.7261,228.5005,495.5149,196.8426,220.8906,393.0567,400.0381,225.5182,156.5409,315.1895,228.4015,309.7728
ENSG00000168918,INPP5D,24.9015,7.9431,7.097,9.38,12.4917,4.645,8.183,8.2255,9.167,13.4876,6.0102,10.5259,9.0553,9.8956,4.5736,13.2273
ENSG00000168924,LETM1,562.1507,684.8936,632.5687,620.5669,600.9967,410.2888,1202.4089,491.2386,720.5304,1102.5155,1069.0965,586.5235,521.176,623.4806,569.1142,938.0873
ENSG00000168925,CTRB1,0.9989,0,0,0,0,0,0,0,0.9803,0,0,0,0,0,0,0
ENSG00000168928,CTRB2,0,3.0202,0,0,1.1357,4.2137,6.9063,3.133,1.1258,2.5203,1.1471,0,2.9526,1.7297,0,0
ENSG00000168930,TRIM49,0,5.5191,0,2.3152,0,0,1.1502,0,0,0,0,0,0,0,0,0
ENSG00000168936,TMEM129,1487.2637,1460.3062,1320.0891,1250.3914,1556.1027,1047.6047,2159.8985,1297.6366,1347.5543,1871.9991,1768.9462,1242.9439,1193.6102,1336.5019,1649.4297,1656.2874
ENSG00000168938,PPIC,1258.0874,888.1795,1306.5307,1061.9692,1543.4752,796.9039,1727.2297,1263.8593,1328.9593,1156.9234,1133.8703,1201.3999,1205.1598,975.3999,1781.9204,1385.2237
ENSG00000168939,SPRY3,54.2413,49.5408,46.2594,56.5375,57.0749,54.2678,135.1847,59.1965,45.8443,82.7609,74.7733,56.8834,60.996,60.1424,66.5913,92.7838
ENSG00000168944,CEP120,454.974,385.0112,479.0943,482.9308,596.0258,290.7392,874.1471,497.4191,615.0215,708.5474,570.5242,534.919,516.4077,462.0464,732.5777,644.3419
ENSG00000168952,STXBP6,130.9328,173.1728,137.3126,177.4855,121.639,104.8346,267.9546,133.9239,29.5757,81.6473,37.1378,30.0215,184.0128,338.1954,345.7093,429.2813
ENSG00000168955,TM4SF20,2.0348,4.0058,1.8634,4.746,76.4331,61.5154,51.9753,21.6486,67.019,256.6138,185.2766,56.4182,2.8132,13.1627,10.7793,13.0995
ENSG00000168958,MFF,1665.896,1342.9641,1539.9532,1420.101,2245.4802,1287.9859,2695.3965,1656.8657,2494.595,3623.3243,2686.0884,1869.1387,1623.6657,1887.3036,2187.285,2578.039
ENSG00000168959,GRM5,0,0,0,0,1.8087,0,1.0119,0,0.9797,0,4.6755,0,0,0,0.999,0
ENSG00000168961,LGALS9,27.6353,8.5032,41.9611,10.7062,44.1874,18.2368,17.8044,23.4465,24.5193,6.5079,16.2169,18.1374,29.7383,0.934,24.2142,5.0511
ENSG00000168967,PMCHL1,1.1268,0,3.1081,0,1.0042,0,0.2767,3.8324,3.7466,1.7592,1.8057,2.9245,0.531,0,2.0294,1.2666
ENSG00000168970,JMJD7-PLA2G4B,210.6279,90.6946,130.8031,95.9748,141.5678,87.5253,188.5307,146.7035,197.0496,141.9907,196.6811,158.3345,210.0545,149.6228,352.7321,141.2189
ENSG00000168993,CPLX1,2.3424,1.5735,3.5915,4.301,3.5135,2.1871,4.2079,1.5591,1.3932,6.8676,8.3623,2.3256,1.5531,0,3.1048,3.4514
